"rgn_id","sciname","category"
5,"Pleurodema thaul","NT"
5,"Pudu puda","VU"
5,"Spheniscus magellanicus","VU"
5,"Tachycineta leucopyga","LC"
5,"Tachymenis chilensis","LC"
5,"Thalassarche melanophrys","LC"
5,"Vanellus chilensis","LC"
6,"Colaptes pitius","LC"
6,"Lontra provocax","EN"
6,"Megaptera novaeangliae","VU"
6,"Mimus thenca","LC"
6,"Patagioenas araucana","LC"
6,"Phoenicopterus chilensis","NT"
6,"Pleurodema thaul","NT"
6,"Pudu puda","VU"
6,"Spheniscus magellanicus","VU"
6,"Tachycineta leucopyga","LC"
6,"Thalassarche melanophrys","LC"
6,"Vanellus chilensis","LC"
7,"Aulacomya atra","NT"
7,"Cephalorhynchus eutropia","VU"
7,"Colaptes pitius","LC"
7,"Eubalaena australis","EN"
7,"Leopardus guigna","VU"
7,"Lontra provocax","EN"
7,"Mimus thenca","LC"
7,"Patagioenas araucana","LC"
7,"Pleurodema thaul","NT"
7,"Spheniscus magellanicus","VU"
7,"Tachycineta leucopyga","LC"
7,"Tachymenis chilensis","LC"
7,"Thalassarche melanophrys","LC"
7,"Vanellus chilensis","LC"
8,"Arctophoca australis","LC"
8,"Aulacomya atra","NT"
8,"Balaenoptera musculus","EN"
8,"Cephalorhynchus eutropia","VU"
8,"Colaptes pitius","LC"
8,"Eubalaena australis","EN"
8,"Lontra provocax","EN"
8,"Megaptera novaeangliae","VU"
8,"Merluccius australis","EN"
8,"Mirounga leonina","VU"
8,"Patagioenas araucana","LC"
8,"Phoenicopterus chilensis","NT"
8,"Pleurodema thaul","NT"
8,"Spheniscus magellanicus","VU"
8,"Tachycineta leucopyga","LC"
8,"Thalassarche melanophrys","LC"
8,"Vanellus chilensis","LC"
9,"Aulacomya atra","NT"
9,"Colaptes pitius","LC"
9,"Mimus thenca","LC"
9,"Spheniscus magellanicus","VU"
9,"Tachycineta leucopyga","LC"
9,"Vanellus chilensis","LC"
10,"Patagioenas araucana","LC"
10,"Spheniscus magellanicus","VU"
10,"Tachycineta leucopyga","LC"
10,"Thalassarche melanophrys","LC"
10,"Vanellus chilensis","LC"
11,"Balaenoptera musculus","EN"
11,"Eubalaena australis","EN"
11,"Leopardus guigna","VU"
11,"Patagioenas araucana","LC"
11,"Pleurodema thaul","NT"
11,"Pudu puda","VU"
11,"Spheniscus magellanicus","VU"
11,"Tachycineta leucopyga","LC"
11,"Vanellus chilensis","LC"
12,"Eubalaena australis","EN"
12,"Patagioenas araucana","LC"
13,"Arctophoca australis","LC"
13,"Balaenoptera musculus","EN"
13,"Loxechinus albus","VU"
13,"Megaptera novaeangliae","VU"
13,"Phoenicopterus chilensis","NT"
13,"Spheniscus magellanicus","VU"
13,"Tachycineta leucopyga","LC"
13,"Thalassarche melanophrys","LC"
13,"Vanellus chilensis","LC"
14,"Cephalorhynchus eutropia","VU"
14,"Colaptes pitius","LC"
14,"Loxechinus albus","VU"
14,"Mimus thenca","LC"
14,"Mirounga leonina","VU"
14,"Patagioenas araucana","LC"
14,"Phoenicopterus chilensis","NT"
14,"Spheniscus magellanicus","VU"
14,"Tachycineta leucopyga","LC"
14,"Thalassarche melanophrys","LC"
14,"Vanellus chilensis","LC"
15,"Patagioenas araucana","LC"
15,"Spheniscus magellanicus","VU"
15,"Tachycineta leucopyga","LC"
15,"Vanellus chilensis","LC"
16,"Eubalaena australis","EN"
16,"Thalassarche melanophrys","LC"
17,"Aulacomya atra","NT"
17,"Balaenoptera musculus","EN"
17,"Cephalorhynchus eutropia","VU"
17,"Colaptes pitius","LC"
17,"Nothoprocta perdicaria","LC"
17,"Patagioenas araucana","LC"
17,"Phoenicopterus chilensis","NT"
17,"Spheniscus magellanicus","VU"
17,"Tachycineta leucopyga","LC"
17,"Tachymenis chilensis","LC"
17,"Tawera elliptica","VU"
17,"Thalassarche melanophrys","LC"
17,"Vanellus chilensis","LC"
18,"Cephalorhynchus eutropia","VU"
18,"Colaptes pitius","LC"
18,"Hippocamelus bisulcus","CR"
18,"Megaptera novaeangliae","VU"
18,"Merluccius australis","EN"
18,"Mirounga leonina","VU"
18,"Paralomis granulosa","VU"
18,"Patagioenas araucana","LC"
18,"Phoenicopterus chilensis","NT"
18,"Spheniscus magellanicus","VU"
18,"Tachycineta leucopyga","LC"
18,"Thalassarche melanophrys","LC"
18,"Vanellus chilensis","LC"
19,"Lama guanicoe","LC"
19,"Mirounga leonina","VU"
19,"Phoenicopterus chilensis","NT"
19,"Spheniscus magellanicus","VU"
19,"Stercorarius chilensis","LC"
19,"Tachycineta leucopyga","LC"
19,"Thalassarche melanophrys","LC"
19,"Vanellus chilensis","LC"
20,"Eubalaena australis","EN"
20,"Lama guanicoe","LC"
20,"Phoenicopterus chilensis","NT"
20,"Spheniscus magellanicus","VU"
20,"Sprattus fuegensis","LC"
20,"Tachycineta leucopyga","LC"
20,"Thalassarche melanophrys","LC"
20,"Vanellus chilensis","LC"
21,"Arctophoca australis","LC"
21,"Calyptocephalella gayi","VU"
21,"Colaptes pitius","LC"
21,"Leopardus guigna","VU"
21,"Lithodes santolla","VU"
21,"Lontra provocax","EN"
21,"Loxechinus albus","VU"
21,"Mimus thenca","LC"
21,"Mirounga leonina","VU"
21,"Nothoprocta perdicaria","LC"
21,"Odontesthes regia","LC"
21,"Patagioenas araucana","LC"
21,"Phoenicopterus chilensis","NT"
21,"Pleurodema thaul","NT"
21,"Spheniscus magellanicus","VU"
21,"Tachycineta leucopyga","LC"
21,"Tachymenis chilensis","LC"
21,"Tawera elliptica","VU"
21,"Thalassarche melanophrys","LC"
21,"Vanellus chilensis","LC"
21,"Venus antiqua","VU"
22,"Mimus thenca","LC"
22,"Mirounga leonina","VU"
22,"Nothoprocta perdicaria","LC"
22,"Patagioenas araucana","LC"
22,"Phoenicopterus chilensis","NT"
22,"Pleurodema thaul","NT"
22,"Pudu puda","VU"
22,"Venus antiqua","VU"
23,"Aulacomya atra","NT"
23,"Colaptes pitius","LC"
23,"Lithodes santolla","VU"
23,"Loxechinus albus","VU"
23,"Megaptera novaeangliae","VU"
23,"Merluccius australis","EN"
23,"Mirounga leonina","VU"
23,"Patagioenas araucana","LC"
23,"Phoenicopterus chilensis","NT"
23,"Spheniscus magellanicus","VU"
23,"Sprattus fuegensis","LC"
23,"Stercorarius chilensis","LC"
23,"Tachycineta leucopyga","LC"
23,"Thalassarche melanophrys","LC"
23,"Vanellus chilensis","LC"
23,"Venus antiqua","VU"
24,"Phoenicopterus chilensis","NT"
24,"Spheniscus magellanicus","VU"
24,"Tachycineta leucopyga","LC"
24,"Thalassarche melanophrys","LC"
24,"Vanellus chilensis","LC"
25,"Loxechinus albus","VU"
25,"Mimus thenca","LC"
25,"Patagioenas araucana","LC"
25,"Thalassarche melanophrys","LC"
26,"Cephalorhynchus eutropia","VU"
26,"Colaptes pitius","LC"
26,"Megaptera novaeangliae","VU"
26,"Patagioenas araucana","LC"
26,"Phoenicopterus chilensis","NT"
26,"Spheniscus magellanicus","VU"
26,"Tachycineta leucopyga","LC"
26,"Thalassarche melanophrys","LC"
26,"Vanellus chilensis","LC"
27,"Arctophoca australis","LC"
27,"Balaenoptera musculus","EN"
27,"Cephalorhynchus eutropia","VU"
27,"Colaptes pitius","LC"
27,"Eubalaena australis","EN"
27,"Lontra provocax","EN"
27,"Loxechinus albus","VU"
27,"Megaptera novaeangliae","VU"
27,"Mirounga leonina","VU"
27,"Odontesthes regia","LC"
27,"Patagioenas araucana","LC"
27,"Phoenicopterus chilensis","NT"
27,"Pudu puda","VU"
27,"Spheniscus magellanicus","VU"
27,"Tachycineta leucopyga","LC"
27,"Thalassarche melanophrys","LC"
27,"Vanellus chilensis","LC"
28,"Leopardus guigna","VU"
28,"Merluccius australis","EN"
28,"Phoenicopterus chilensis","NT"
28,"Spheniscus magellanicus","VU"
28,"Tachycineta leucopyga","LC"
28,"Tachymenis chilensis","LC"
28,"Thalassarche melanophrys","LC"
28,"Vanellus chilensis","LC"
29,"Aulacomya atra","NT"
29,"Cephalorhynchus eutropia","VU"
29,"Merluccius australis","EN"
29,"Phoenicopterus chilensis","NT"
29,"Spheniscus magellanicus","VU"
29,"Tachycineta leucopyga","LC"
29,"Tawera elliptica","VU"
29,"Vanellus chilensis","LC"
30,"Eubalaena australis","EN"
30,"Mimus thenca","LC"
30,"Patagioenas araucana","LC"
30,"Spheniscus magellanicus","VU"
30,"Thalassarche melanophrys","LC"
31,"Cephalorhynchus eutropia","VU"
31,"Lama guanicoe","LC"
31,"Lithodes santolla","VU"
31,"Lontra provocax","EN"
31,"Loxechinus albus","VU"
31,"Megaptera novaeangliae","VU"
31,"Merluccius australis","EN"
31,"Mimus thenca","LC"
31,"Mirounga leonina","VU"
31,"Patagioenas araucana","LC"
31,"Phoenicopterus chilensis","NT"
31,"Spheniscus magellanicus","VU"
31,"Tachycineta leucopyga","LC"
31,"Thalassarche melanophrys","LC"
32,"Balaenoptera musculus","EN"
32,"Eubalaena australis","EN"
32,"Lama guanicoe","LC"
32,"Mirounga leonina","VU"
32,"Spheniscus magellanicus","VU"
32,"Sprattus fuegensis","LC"
32,"Tachycineta leucopyga","LC"
32,"Thalassarche melanophrys","LC"
32,"Vanellus chilensis","LC"
33,"Calyptocephalella gayi","VU"
33,"Eubalaena australis","EN"
33,"Lontra provocax","EN"
33,"Loxechinus albus","VU"
33,"Mimus thenca","LC"
33,"Patagioenas araucana","LC"
33,"Pleurodema thaul","NT"
33,"Pudu puda","VU"
33,"Schroederichthys chilensis","LC"
33,"Spheniscus magellanicus","VU"
33,"Tachycineta leucopyga","LC"
33,"Thalassarche melanophrys","LC"
33,"Vanellus chilensis","LC"
34,"Cephalorhynchus eutropia","VU"
34,"Lama guanicoe","LC"
34,"Megaptera novaeangliae","VU"
34,"Mirounga leonina","VU"
34,"Phoenicopterus chilensis","NT"
34,"Spheniscus magellanicus","VU"
34,"Tachycineta leucopyga","LC"
34,"Thalassarche melanophrys","LC"
34,"Vanellus chilensis","LC"
35,"Lama guanicoe","LC"
35,"Patagioenas araucana","LC"
35,"Phoenicopterus chilensis","NT"
35,"Tachycineta leucopyga","LC"
35,"Vanellus chilensis","LC"
36,"Arctophoca australis","LC"
36,"Hippocamelus bisulcus","CR"
36,"Lama guanicoe","LC"
36,"Lithodes santolla","VU"
36,"Lontra provocax","EN"
36,"Megaptera novaeangliae","VU"
36,"Mirounga leonina","VU"
36,"Patagioenas araucana","LC"
36,"Spheniscus magellanicus","VU"
36,"Tachycineta leucopyga","LC"
36,"Thalassarche melanophrys","LC"
36,"Vanellus chilensis","LC"
